F01286,F01287,F01289,F01290,F00679,F00727,F00709
Pteridium,aquilinum,Dennstaedtiaceae,Polypodiales,-1.3819040128185978,4.6935390431844075,-1.6882187894675424
Pterophylla,faxinea,Cunoniaceae,Oxalidales,-1.458865053954726,4.369488990861333,-1.098862319923319
Pterophylla,racemosa,Cunoniaceae,Oxalidales,-1.0216512475319814,3.9753656326836597,-1.4717676261558739
Pterospermum,acerifolium,Malvaceae,Malvales,-1.2703263048759572,3.2449333591874905,-1.4271163556401458
Puccinellia,rupestris,Poaceae,Poales,-1.8078888511579385,4.960266555333299,-1.0200683565207758
Pycnanthemum,virginianum,Lamiaceae,Lamiales,-1.0788096613719298,4.430816798843313,-2.0402208285265546
Pyrus,betulifolia,Rosaceae,Rosales,-0.47980843120474687,2.3102545212486616,-0.7626549179604639
Pyrus,bourgaeana,Rosaceae,Rosales,-0.8459487708179082,2.2300474258504153,-0.25325685600132347
Quercus,alba,Fagaceae,Fagales,-1.3039270846239184,3.8120825225025796,-0.3192956346698933
Quercus,aliena,Fagaceae,Fagales,-0.9320229323590543,3.890630777094614,-0.6221371051752824
Quercus,asymmetrica,Fagaceae,Fagales,-1.0583152319035727,3.810654511039857,-1.5606477482646683
Quercus,bicolor,Fagaceae,Fagales,-0.6127744574174347,3.4530200829815474,-1.7439976039663816
Quercus,canariensis,Fagaceae,Fagales,-0.8824933522908643,2.552651901209491,-0.48144484869720383
Quercus,coccifera,Fagaceae,Fagales,-0.7487744150182892,2.2988541711526858,-0.3395964396651373
Quercus,faginea,Fagaceae,Fagales,-0.6774214800984629,2.1051146846126847,-0.4547297179841631
Quercus,glauca,Fagaceae,Fagales,-1.5141277326297755,4.179145163914566,-0.7985076962177716
Quercus,ilex,Fagaceae,Fagales,-0.597405275780442,1.9956557032249547,-0.3594483849445916
Quercus,lowii,Fagaceae,Fagales,-1.0023934309275668,3.4331481428939825,-1.0434141282033473
Quercus,mongolica,Fagaceae,Fagales,-1.499239120136025,4.881973211876243,-1.4679970628214554
Quercus,multinervis,Fagaceae,Fagales,-1.4628514838420459,4.345563147836171,-1.1936100172903894
Quercus,oxyodon,Fagaceae,Fagales,-1.7080159257951957,5.158334149593464,-1.2348502796848284
Quercus,palustris,Fagaceae,Fagales,-0.6864695258067048,3.6298774545165577,-1.901298184752245
Quercus,robur,Fagaceae,Fagales,-0.6029409126737965,3.802896667375799,-0.6313374338932348
Quercus,rubra,Fagaceae,Fagales,-0.783445236187872,3.373644489311356,-0.9249052656516253
Quercus,serrata,Fagaceae,Fagales,-1.5770009744482854,4.637559928789742,-0.9770550509477973
Quercus,suber,Fagaceae,Fagales,-1.0632692763961136,2.9451271123484846,-0.40241842645964343
Quercus,variabilis,Fagaceae,Fagales,-0.6155295824119571,3.4046599906065595,-0.7540090491421686
Quercus,wutaishanica,Fagaceae,Fagales,-1.3618019430618808,3.823385841620188,-0.4041648137145969
Quintinia,serrata,Paracryphiaceae,Paracryphiales,-0.9810959552402707,3.6095164482813833,-1.2913327638815915
Ratibida,pinnata,Asteraceae,Asterales,-0.8209805520698302,4.02535169073515,-2.120263536200091
Raukaua,simplex,Araliaceae,Apiales,-1.0216512475319814,3.459466289786131,-1.2039728043259361
Rhamnus,alaternus,Rhamnaceae,Rosales,-1.0199166417197731,2.7821448194524847,-0.43360456088289145
Rhamnus,davurica,Rhamnaceae,Rosales,-1.7120245012092015,5.19709489569434,-1.4980163972990945
Rhamnus,lycioides,Rhamnaceae,Rosales,-1.1427993135577832,3.222429909620088,-0.5556353068221139
Rhaphiolepis,indica,Rosaceae,Rosales,-1.932332740641626,4.463491407656154,-0.6348782724359695
Rhododendron,hypoglaucum,Ericaceae,Ericales,-1.9471859625593653,5.096447499700531,-0.9288695140810151
Rhododendron,ponticum,Ericaceae,Ericales,-0.8505029913361519,2.854882490144274,-0.703000040963512
Rhodoleia,championii,Hamamelidaceae,Saxifragales,-0.7282563576735132,3.009758445287083,-0.7651803834597769
Rhodostemonodaphne,crenaticupula,Lauraceae,Laurales,-0.3523983871714722,2.0781907597781832,-0.9623346703755619
Rhodostemonodaphne,paniculata,Lauraceae,Laurales,-0.33687231664255274,1.541159071680806,-0.7360546815712219
Rhodostemonodaphne,parvifolia,Lauraceae,Laurales,-0.0010005003335835344,1.4279160358107101,-0.8989420935395421
Rhopalostylis,sapida,Arecaceae,Arecales,-0.6680644001924823,3.1034160946192193,-1.3494013602327652
Rhus,typhina,Anacardiaceae,Sapindales,-0.7985076962177716,4.3294166844015844,-2.4079456086518722
Richetia,multiflora,Dipterocarpaceae,Malvales,-0.12590341688915566,0.6628897455013167,-0.1574242822214462
Rosa,acicularis,Rosaceae,Rosales,-1.2337449626596062,4.022385435031041,-1.3093333199837622
Rosa,arkansana,Rosaceae,Rosales,-1.1856418476412125,3.726321455046138,-0.8647567307088055
Rosa,canina,Rosaceae,Rosales,-0.6529173613408791,2.540897280645857,-0.5880328930137725
Rosa,xanthina,Rosaceae,Rosales,-1.6906479678596436,5.22768711832685,-1.5018072470172452
Roucheria,columbiana,Linaceae,Malpighiales,-1.3369329315821665,3.6588875624201926,-0.8049954808976977
Ruagea,glabra,Meliaceae,Sapindales,-0.08086964428305418,1.7776993269171188,-1.3586238733084497
Rubia,peregrina,Rubiaceae,Gentianales,-1.0966142860054366,4.663439094112067,-1.9449106487222299
Rubroshorea,acuminata,Dipterocarpaceae,Malvales,-0.8721661967494261,3.313569615107139,-1.3059872096454677
Rubroshorea,leprosula,Dipterocarpaceae,Malvales,-1.0734262544155966,3.218846728444904,-0.7335835452782646
Rubus,allegheniensis,Rosaceae,Rosales,-1.6396622866695527,3.2812592063597297,0.5349200325901127
Rubus,crataegifolius,Rosaceae,Rosales,-1.8898134097034431,5.64788850177962,-1.6392908758868119
Rubus,idaeus,Rosaceae,Rosales,-1.708982042770487,5.145917113662598,-1.478224018135555
Rubus,irritans,Rosaceae,Rosales,-1.731605546408308,5.260971191549772,-1.5457220968134249
Rubus,phoenicolasius,Rosaceae,Rosales,-1.5079663303855269,3.206150520940216,0.2901807386836858
Rubus,rosifolius,Rosaceae,Rosales,-2.134672405497347,5.766636300616433,-1.2566165364600066
Rubus,ulmifolius,Rosaceae,Rosales,-1.102742682010621,2.9745224117776665,-0.3631841594193067
Rudgea,cornifolia,Rubiaceae,Gentianales,-1.05268335677971,3.303584552795155,-1.0906441190189327
Rudgea,lanceifolia,Rubiaceae,Gentianales,-0.6106459590482015,3.688129172723232,-2.1037342342488805
Rumex,acetosella,Polygonaceae,Caryophyllales,-1.0788096613719298,4.844187086458591,-2.4079456086518722
Salix,abscondita,Salicaceae,Malpighiales,-2.11279152136139,5.802261266376117,-1.348073147299693
Salix,atrocinerea,Salicaceae,Malpighiales,-0.9680446586523068,3.163929590823813,-0.4424790702085933
Salix,caprea,Salicaceae,Malpighiales,-1.3912999763342582,4.326686718746226,-0.6410470968894104
Salix,viminalis,Salicaceae,Malpighiales,-1.9608884346045723,5.764240858969673,-1.4908535312741402
Salvia,chinensis,Lamiaceae,Lamiales,-1.8375940055718543,5.797148617256237,-1.885691288607713
Salvia,rosmarinus,Lamiaceae,Lamiales,-0.8572359690928401,2.467363963126187,-0.6262726687244121
Sambucus,williamsii,Viburnaceae,Dipsacales,-0.8485169605879732,4.2942397528126115,-1.8248294484111744
Sanguisorba,minor,Rosaceae,Rosales,-0.8170401744282604,4.803206919796416,-1.503670673749299
Sanguisorba,officinalis,Rosaceae,Rosales,-0.5193339391276012,3.2635336531625567,-1.7406169126758813
Sanicula,orthacantha,Apiaceae,Apiales,-1.6361669721761247,5.021999850863013,-1.5021923840296554
Sapium,stylare,Euphorbiaceae,Malpighiales,-0.018469516283661322,2.2035570329501772,-1.9252908641382918
Saprosma,ternatum,Rubiaceae,Gentianales,-1.9306078290468707,4.761746493030188,-1.0788096613719298
Sarcandra,glabra,Chloranthaceae,Chloranthales,-0.6918563470441192,3.4173372896126404,-1.7826395315707546
Sassafras,albidum,Lauraceae,Laurales,-0.4826010495230702,2.6415937345595752,-1.2379627771520314
Saurauia,herthae,Actinidiaceae,Ericales,-0.6914486239243638,3.557723276431722,-1.9117071251102968
Saussurea,amurensis,Asteraceae,Asterales,-1.6039529822035308,5.5051756973674,-2.051270661379806
Saussurea,mongolica,Asteraceae,Asterales,-1.5260163042950279,5.015324960401109,-1.7066016635408094
Saussurea,nivea,Asteraceae,Asterales,-1.3178883284558303,4.7660689036512505,-1.88706964583238
Schefflera,digita,Araliaceae,Apiales,-0.5290320257079781,3.8132561635075457,-2.4019459178452482
Schima,superba,Theaceae,Ericales,-1.4640108878514082,4.7656705907748975,-1.461171859683126
Schima,wallichii,Theaceae,Ericales,-1.4276998591785621,4.58934563564112,-0.9942522733438669
Schizachyrium,scoparium,Poaceae,Poales,-0.9569695074840612,3.986735115817894,-1.4974871514753922
Schoepfia,jasminodora,Schoepfiaceae,Santalales,-1.6557436653106117,4.400389762662409,-0.8867319296326107
Sciadopitys,verticillata,Sciadopityaceae,Cupressales,-0.5621357253123246,3.218844889989722,-1.7556226776301564
Sciodaphyllum,acuminatum,Araliaceae,Apiales,-1.061605563039014,3.71325494325525,-1.3481945143642557
Scleronema,micranthum,Malvaceae,Malvales,-0.30381145438166457,2.0693912058263346,-1.0078579253996456
Semecarpus,reticulata,Anacardiaceae,Sapindales,-0.2578068870392123,2.030533194377053,-1.018721169406593
Sequoiadendron,giganteum,Cupressaceae,Cupressales,-0.48694634997604747,2.7949339320380213,-1.53827438519254
Sextonia,rubra,Lauraceae,Laurales,-0.11417704506239927,1.4274496694049406,-0.9192467578671669
Sibbaldianthe,bifurca,Rosaceae,Rosales,-1.3280254529959148,3.9446837876676946,-1.0498221244986778
Sideritis,pusilla,Lamiaceae,Lamiales,-1.1562149188045685,1.9670460126870186,-0.6460180103155824
Simira,rubescens,Rubiaceae,Gentianales,-1.1776554960085626,3.1023420086122493,-0.5942072327050416
Siparuna,aspera,Siparunaceae,Laurales,-0.8472311959426605,2.9505406429391936,-1.0128613945032816
Siparuna,muricata,Siparunaceae,Laurales,-0.3301179597424849,2.9510623772732747,-2.0049446776543616
Sloanea,grandiflora,Elaeocarpaceae,Oxalidales,-0.8465314874593023,3.0099530650753907,-1.0751212747815657
Sloanea,rufa,Elaeocarpaceae,Oxalidales,-0.9654809760649268,2.9807243829443886,-0.8075575316164775
Smilax,aspera,Smilacaceae,Liliales,-0.7548763183796662,2.3310310236994383,-0.4305667717610157
Smilax,trinervula,Smilacaceae,Liliales,-1.1739825967711697,4.697894312108901,-2.1037342342488805
Solidago,decurrens,Asteraceae,Asterales,-1.3934196860624792,5.312633154910845,-2.2868367319634064
Solidago,missouriensis,Asteraceae,Asterales,-1.1278866303423978,4.607294958060293,-1.569380069002935
Solidago,nemoralis,Asteraceae,Asterales,-1.0028703838886066,5.764657181120432,-2.366930416795424
Solidago,ptarmicoides,Asteraceae,Asterales,-0.941608539858445,3.5263605246161616,-1.4271163556401458
Solidago,rigida,Asteraceae,Asterales,-0.7290367532474269,3.586696471228973,-1.5474959547641096
Solidago,speciosa,Asteraceae,Asterales,-0.9675840262617056,3.828641396489095,-1.6607312068216509
Sophora,microphylla,Fabaceae,Fabales,-0.6643653791344931,3.267919444914978,-1.6620132089370616
Sorbus,aucuparia,Rosaceae,Rosales,-0.8852807520323913,3.4656470939875907,-0.5662427050764225
Sorbus,discolor,Rosaceae,Rosales,-1.5904934964331625,4.795288438983798,-1.3769427976109274
Sorghastrum,nutans,Poaceae,Poales,-1.3093333199837622,4.672828834461906,-1.7719568419318752
Sorocea,guilleminiana,Moraceae,Rosales,-0.9314043696842031,3.416085994155906,-0.8867319296326107
Sorocea,muriculata,Moraceae,Rosales,-0.44161055474451766,2.1447610078004784,-0.7571525105358577
Sorocea,pubivena,Moraceae,Rosales,-1.2909841813155656,3.0726933146901194,-0.3024573580339353
Sphaeralcea,coccinea,Malvaceae,Malvales,-1.1510641486705337,4.1833313048084735,-1.162617617577924
Sphaeropteris,medullaris,Cyatheaceae,Cyatheales,-0.588805183416047,3.2221471559730768,-1.6102201838285983
Spiraea,dahurica,Rosaceae,Rosales,-2.1015508245416554,5.672998477663331,-1.2329919152270543
Spiraea,ouensanensis,Rosaceae,Rosales,-0.9885926436295602,5.011736909095579,-2.772588722239781
Sporobolus,heterolepis,Poaceae,Poales,-1.0498221244986778,3.9512437185814275,-1.6094379124341003
Sporobolus,rigidus,Poaceae,Poales,-0.7339691750802004,3.4965075614664802,-1.7147984280919266
Stachyarrhena,acuminata,Rubiaceae,Gentianales,-0.9781661355922425,3.0392705755684744,-0.8770700187208739
Stauracanthus,genistoides,Fabaceae,Fabales,-0.816445396904439,2.5758454344059665,-0.2909682286200484
Sterculia,lanceolata,Malvaceae,Malvales,-1.407197993619919,4.586304361684933,-1.2989540620643885
Sterculia,monosperma,Malvaceae,Malvales,-0.644649090468566,3.6745459687585997,-1.5012719675504176
Sticherus,cunninghamii,Gleicheniaceae,Gleicheniales,-1.2378743560016174,2.8213788864092133,-0.1743533871447778
Stipa,krylovii,Poaceae,Poales,-1.3093333199837622,4.746669748261791,-1.8643301620628905
Stipa,pennata,Poaceae,Poales,-1.0554459715806035,4.2769402800878815,-1.6156474048231109
Strobilanthes,dimorphotricha,Acanthaceae,Lamiales,-1.3137876703331426,4.915893556164899,-2.0067908508449257
Styphnolobium,japonicum,Fabaceae,Fabales,-0.8282123202019007,3.451044314239236,-1.8140050781753747
Styrax,suberifolius,Styracaceae,Ericales,-1.27421645771454,3.997357668802149,-1.2039728043259361
Symphoricarpos,occidentalis,Caprifoliaceae,Dipsacales,-1.1944075872235103,3.893871976060932,-1.0867033138446394
Symphyotrichum,ciliolatum,Asteraceae,Asterales,-1.7406861990440543,4.71076309414069,-1.0086640529729123
Symphyotrichum,ericoides,Asteraceae,Asterales,-1.119938075382862,4.491497441499515,-1.8843809586021223
Symphyotrichum,falcatum,Asteraceae,Asterales,-1.1673837560953204,4.13519143659285,-1.448405775665066
Symphyotrichum,laeve,Asteraceae,Asterales,-1.126857454108412,4.119219312126903,-1.272579352231167
Symphyotrichum,novae-angliae,Asteraceae,Asterales,-0.7765287894989963,3.9512437185814275,-2.120263536200091
Symphyotrichum,oolentangiense,Asteraceae,Asterales,-1.0498221244986778,4.465908118654584,-2.120263536200091
Symphyotrichum,puniceum,Asteraceae,Asterales,-1.2729656758128873,4.955827057601261,-2.120263536200091
Symplocos,cochinchinensis,Symplocaceae,Ericales,-0.5078485779011342,2.621916507175486,-0.8510312980003767
Syringa,reticulata,Oleaceae,Lamiales,-0.9301382426274455,4.41537339574813,-2.004338866236076
Syzygium,acuminatissimum,Myrtaceae,Myrtales,-1.0788096613719298,3.8528019063502166,-1.4498077652028722
Syzygium,borbonicum,Myrtaceae,Myrtales,-0.9493305859523552,3.2534704696327,-0.7339691750802004
Syzygium,castaneum,Myrtaceae,Myrtales,-0.7258582186077501,3.295399059743442,-1.3740065303261972
Syzygium,globiflorum,Myrtaceae,Myrtales,-1.629079552689389,3.7106409458954492,-0.9942522733438669
Syzygium,hancei,Myrtaceae,Myrtales,-1.0550624889696052,3.8003398054326034,-0.7297896693119467
Syzygium,jambos,Myrtaceae,Myrtales,-1.4927666056304074,4.971446208016166,-1.7139169833451784
Syzygium,kunstleri,Myrtaceae,Myrtales,-0.6145670804370882,3.0724849596523827,-1.4271163556401458
Syzygium,levinei,Myrtaceae,Myrtales,-0.9195860362639404,4.012239312303257,-0.944604476188762
Syzygium,maire,Myrtaceae,Myrtales,-1.1034740880850173,4.267999807329096,-1.7009014921496048
Syzygium,napiforme,Myrtaceae,Myrtales,-0.8559602709658569,3.2558199100079093,-1.1457038962019601
Syzygium,pachysepalum,Myrtaceae,Myrtales,-0.7011793522572096,2.9680612716289456,-1.2321436812926323
Syzygium,subdecussatum,Myrtaceae,Myrtales,-0.4242657375718818,2.4527922932307433,-1.3158358974713293
Tanaecium,pyramidatum,Bignoniaceae,Lamiales,-0.33678361735516227,2.966051958452808,-1.970495219916004
Tapirira,guianensis,Anacardiaceae,Sapindales,-0.5599936276260311,2.7432242997777068,-1.2712424931634494
Taraxacum,campylodes,Asteraceae,Asterales,-1.280763859910427,5.475017958820323,-1.8373048231428928
Taxodium,distichum,Cupressaceae,Cupressales,-0.5219457808324381,3.2514780042808162,-1.8752635411001675
Taxus,chinensis,Taxaceae,Cupressales,-0.14502577205025774,2.4807312783775197,-1.8018098050815565
Taxus,cuspidata,Taxaceae,Cupressales,-0.6861502290836108,3.236018404889901,-1.5096547136331067
Terminalia,amazonia,Combretaceae,Myrtales,-0.47658662231622245,2.5408591540055725,-1.2282362244409093
Ternstroemia,coriacea,Pentaphylacaceae,Ericales,-0.27575350158650713,2.191122665144751,-1.2928040180325517
Tetractomia,tetrandra,Rutaceae,Sapindales,-0.6866682144622362,3.6368951315477167,-1.9589953886039686
Tetrapilus,roseus,Oleaceae,Lamiales,-0.9304910812752964,3.364187556028255,-1.2378743560016174
Teucrium,chamaedrys,Lamiaceae,Lamiales,-1.241328590869705,4.897839799950911,-2.1715568305876416
Teucrium,charidemi,Lamiaceae,Lamiales,-0.7959554005416274,1.2958499515570632,-0.5886826355639839
Teucrium,fruticans,Lamiaceae,Lamiales,-0.9641032490961401,2.7007519797555455,-0.43058185169187096
Thalictrum,simplex,Ranunculaceae,Ranunculales,-1.6109390385603677,5.557027124896727,-2.094945728840801
Theobroma,cacao,Malvaceae,Malvales,-0.6572569534052014,2.6211271804469374,-0.6985448996402469
Thermopsis,rhombifolia,Fabaceae,Fabales,-1.3938226275406822,4.643452580211669,-1.30029702976746
Thuja,occidentalis,Cupressaceae,Cupressales,-0.4782802090340305,2.584654130648892,-1.3136102300994095
Thymelaea,hirsuta,Thymelaeaceae,Malvales,-0.9167908569158374,1.6748172628506357,-0.6530121931750593
Thymus,dolomiticus,Lamiaceae,Lamiales,-1.2444103542359728,4.596353231631069,-1.2168513467869326
Thymus,hyemalis,Lamiaceae,Lamiales,-0.8740098021176559,1.5996100623338587,-0.43065474123027975
Thymus,mastichina,Lamiaceae,Lamiales,-1.269667549188171,3.057933054461179,-0.07392310693465719
Tilia,americana,Malvaceae,Malvales,-0.8043581098959471,4.613627495710977,-2.4787292761095716
Tilia,amurensis,Malvaceae,Malvales,-1.57310598318671,4.875551748934549,-1.448169764837978
Tilia,cordata,Malvaceae,Malvales,-0.5396938069590095,3.017849929291325,-0.6080598766045433
Tilia,mandshurica,Malvaceae,Malvales,-1.093585397483518,3.9006315104610687,-1.2170692800066123
Tilia,mongolica,Malvaceae,Malvales,-1.0203435473890914,3.670310944594047,-0.6950142504506879
Tilia,oliveri,Malvaceae,Malvales,-1.5751572659572675,5.008139589748644,-1.6094379124341003
Tordylium,maximum,Apiaceae,Apiales,-1.3783261914707137,5.6131281063880705,-2.375155785828881
Torreya,californica,Taxaceae,Cupressales,-0.0013676017410947023,1.681373187761984,-1.4327932386924795
Torreya,nucifera,Taxaceae,Cupressales,-0.020826484479108922,1.7556888229160277,-1.308568798724384
Toxicodendron,acuminatum,Anacardiaceae,Sapindales,-0.605930268527423,2.52095067919055,-0.899035680228222
Toxicoscordion,venenosum,Melanthiaceae,Liliales,-1.0546911016101816,4.410553351099985,-2.094945728840801
Trachelospermum,axillare,Apocynaceae,Gentianales,-1.2330583852210326,4.350516641221867,-1.6094379124341003
Tragopogon,dubius,Asteraceae,Asterales,-1.2559680994443163,4.741745898589571,-1.721229317562002
Trattinnickia,lawrancei,Burseraceae,Sapindales,-1.5371172508544744,4.140728588088077,-0.8245696100399846
Trichilia,septentrionalis,Meliaceae,Sapindales,-0.8677783840698937,2.9930142133060667,-0.9151192175318007
Trifolium,angustifolium,Fabaceae,Fabales,-1.2006450142332614,5.0369526024136295,-2.312635428847547
Trifolium,pratense,Fabaceae,Fabales,-1.1620314365377646,5.447760538785026,-2.4934115501393337
Trifolium,purpureum,Fabaceae,Fabales,-1.0074926962135342,5.6625187808650725,-3.623022390136162
Trifolium,repens,Fabaceae,Fabales,-1.1188149949652209,6.218383034377429,-3.9737159789791177
Trifolium,subterraneum,Fabaceae,Fabales,-0.8513554753839625,4.868486562529492,-2.865901808142103
Tristaniopsis,elliptica,Myrtaceae,Myrtales,-1.2131817434112457,3.7239147378724575,-0.9448188154886931
Tristaniopsis,obovata,Myrtaceae,Myrtales,-1.1631508098056809,3.688795075554166,-0.9222459289128289
Trymatococcus,amazonicus,Moraceae,Rosales,-0.5430045221302259,2.0095554142156695,-0.6329932577401982
Tsuga,canadensis,Pinaceae,Pinales,-0.7798465097220825,2.9723582832120834,-1.1527412260094496
Turpinia,occidentalis,Staphyleaceae,Crossosomatales,-0.5082179156829943,3.314047576425111,-1.9607296883230074
Ulex,parviflorus,Fabaceae,Fabales,-0.9856966355221471,2.2180232141147225,-0.3330534839215755
Ulmus,americana,Ulmaceae,Rosales,-1.024096786708798,3.9176331793473564,-0.8936952834001269
Ulmus,davidiana,Ulmaceae,Rosales,-1.1289285409074887,4.326057641215772,-1.1666924521568975
Ulmus,macrocarpa,Ulmaceae,Rosales,-1.0185965172804288,3.6833922677549467,-0.9962934124842018
Ulmus,minor,Ulmaceae,Rosales,-1.0559839266124866,2.9924656414161306,-0.5486901486917279
Ulmus,pumila,Ulmaceae,Rosales,-1.5329399414613754,4.8948017082771695,-1.5820389360838238
Ulmus,rubra,Ulmaceae,Rosales,-0.9942522733438669,4.370712874773608,-2.1037342342488805
Unonopsis,rufescens,Annonaceae,Magnoliales,-0.43001398102957716,2.2827386286430364,-1.1793097368874654
Vaccinium,corymbosum,Ericaceae,Ericales,-2.414848903881121,5.728340590163221,-1.0121675013100746
Vaccinium,mandarinorum,Ericaceae,Ericales,-2.549509172973659,4.6701148746284735,-0.6348782724359695
Vepris,nobilis,Rutaceae,Sapindales,-0.2876820724517809,1.8484548129046001,-0.941608539858445
Veratrum,nigrum,Melanthiaceae,Liliales,-1.0799868245449447,4.838767172507941,-2.372162270869017
Verbascum,thapsus,Scrophulariaceae,Lamiales,-1.1086626245216111,4.0943445622221,-1.6607312068216509
Verbena,hastata,Verbenaceae,Lamiales,-1.1394342831883648,4.5217885770490405,-2.0402208285265546
Veronia,fasciculata,Asteraceae,Asterales,-1.171182981502945,4.812184355372417,-2.2072749131897207
Veronica,persica,Plantaginaceae,Lamiales,-1.4696759700589417,6.220590170099739,-2.5257286443082556
Veronica,spuria,Plantaginaceae,Lamiales,-1.67825222843446,5.424579170311993,-1.8101086056740292
Veronicastrum,virginicum,Plantaginaceae,Lamiales,-1.2039728043259361,4.875197323201151,-2.2072749131897207
Viburnum,dentatum,Viburnaceae,Dipsacales,-0.6251820005670444,2.1587559820580324,-0.6072592198661649
Viburnum,stipitatum,Viburnaceae,Dipsacales,-0.02275698712261618,1.3904095057855272,-1.103668527928785
Viburnum,tinus,Viburnaceae,Dipsacales,-0.7912562736702646,2.4221381878376254,-0.453206152895838
Vicia,americana,Fabaceae,Fabales,-1.0128612884947492,5.1088861286613305,-2.339507803778487
Vicia,villosa,Fabaceae,Fabales,-0.843970070294529,4.0943445622221,-2.120263536200091
Viola,adunca,Violaceae,Malpighiales,-1.4223361324671562,4.4214869056693535,-1.0290313553234312
Vitex,lucens,Lamiaceae,Lamiales,-0.6092043957761833,3.7222136089629787,-2.1571639571478545
Vitis,amurensis,Vitaceae,Vitales,-1.2908023796606698,4.644499902046494,-1.7523538625917041
Vitis,vinifera,Vitaceae,Vitales,-0.6561886395744131,2.699339888901363,-0.7663254342666007
Vitis,vulpina,Vitaceae,Alismatales,-0.3879234382122918,3.05337155526361,-1.8056511391517336
Weinmannia,elliptica,Cunoniaceae,Oxalidales,-0.8934257022338775,3.1563215648826732,-1.1114440562184522
Weinmannia,fagaroides,Cunoniaceae,Oxalidales,-0.8746690571833357,2.2207607547922974,-0.22895510824522294
Weinmannia,magnifolia,Cunoniaceae,Oxalidales,-0.6678693733756768,2.144163339302496,-0.5705448590060744
Weinmannia,microphylla,Cunoniaceae,Oxalidales,-0.9643319350474077,3.133254731838157,-0.7194251028449586
Weinmannia,ovata,Cunoniaceae,Oxalidales,-1.0870790528544367,2.694679179418116,-0.27971390280260405
Weinmannia,silvicola,Cunoniaceae,Oxalidales,-0.9594070229477831,3.7858402033877927,-1.4833659970976554
Wendlandia,uvariifolia,Rubiaceae,Gentianales,-1.4953505863963323,3.8126445614478675,-0.843970070294529
Withania,frutescens,Solanaceae,Solanales,-0.9370037734716967,1.7633423174239145,-0.7736384444864643
Wurfbainia,villosa,Zingiberaceae,Zingiberales,-1.4612094946330223,5.23327101995561,-2.0161397499769467
Xanthisma,spinulosum,Asteraceae,Asterales,-1.1510641486705337,4.751151876003154,-2.2380465687314746
Xanthophyllum,flavescens,Polygalaceae,Fabales,-0.29106556802264355,1.8522640530166847,-0.7641524047568169
Xanthophyllum,tenue,Polygalaceae,Fabales,-0.8306865945820068,3.2280040356950725,-1.2508897241136876
Zabelia,biflora,Caprifoliaceae,Dipsacales,-0.6363888467413364,3.43227790769518,-1.9193926221466562
Zamia,lucayana,Zamiaceae,Cycadales,-1.1162248156457681,4.07537324269385,-1.515605554373641
Zizia,aurea,Apiaceae,Apiales,-1.171182981502945,4.605170185988092,-2.0402208285265546
Zygia,inaequalis,Fabaceae,Fabales,-1.0023934309275668,3.264231526588998,-1.016111067156366
